sequence,elapsed_ms,type,direction,id,bytes,name,details,hex,marker
378,2662,"RPC","IN",134,79,"ShowTextDraw","id=134 bytes=79","ec 00 12 8f c2 f5 3e 29 5c 8f 3f ff ff ff ff 00 00 e0 40 00 00 e0 40 80 80 80 80 00 00 00 00 00 ff 04 00 00 80 f7 43 00 80 c7 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3f ff ff ff ff 0c 00 4c 44 5f 47 52 41 56 3a 62 65 65 61",""
379,2662,"RPC","IN",134,79,"ShowTextDraw","id=134 bytes=79","ed 00 12 8f c2 f5 3e 29 5c 8f 3f 00 ff 00 ff 00 00 80 40 00 00 a0 40 80 80 80 80 00 00 00 00 00 ff 04 00 00 00 fc 43 00 80 c7 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3f ff ff ff ff 0c 00 4c 44 5f 42 45 41 54 3a 63 68 69 74",""
380,2662,"RPC","IN",134,82,"ShowTextDraw","id=134 bytes=82","ee 00 13 37 89 41 3e aa f1 32 3f ff ff ff ff 00 80 fb 43 00 00 d8 41 00 00 00 ff 00 00 00 00 00 96 01 00 00 00 d2 43 00 00 cf 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3f ff ff ff ff 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
381,2663,"RPC","IN",134,79,"ShowTextDraw","id=134 bytes=79","ef 00 12 8f c2 f5 3e 29 5c 8f 3f 1e 90 ff ff 00 00 c0 40 00 00 c0 40 80 80 80 80 00 00 00 00 00 ff 04 00 00 80 d8 43 00 00 be 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3f ff ff ff ff 0c 00 4c 44 5f 47 52 41 56 3a 62 65 65 61",""
382,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
383,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
384,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
385,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
386,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
387,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
388,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
389,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
390,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
391,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
392,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
393,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
394,2663,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
395,2663,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
396,2664,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
397,2664,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
398,2664,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
399,2664,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
400,2664,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
401,2664,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
402,2664,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
403,2664,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
404,2664,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
405,2664,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
406,2664,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
407,2665,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
408,2665,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
409,2665,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
410,2665,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
411,2665,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
412,2665,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
413,2665,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
414,2665,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
415,2665,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
416,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
417,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
418,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
419,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
420,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
421,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
422,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
423,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
424,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
425,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
426,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
427,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
428,2666,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
429,2666,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
430,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
431,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
432,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
433,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
434,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
435,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
436,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
437,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
438,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
439,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
440,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
441,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
442,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
443,2667,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
444,2667,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
445,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
446,2668,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
447,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
448,2668,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
449,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
450,2668,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
451,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
452,2668,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
453,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
454,2668,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
455,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
456,2668,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
457,2668,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
458,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
459,2669,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
460,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
461,2669,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
462,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
463,2669,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
464,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
465,2669,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
466,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
467,2669,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
468,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
469,2669,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
470,2669,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
471,2670,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
472,2670,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
473,2670,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
474,2670,"RPC","IN",105,18,"TextDrawSetString","id=105 bytes=18 | TextDrawID=235 length=14 text=""Franks_Kennedy""","eb 00 0e 00 46 72 61 6e 6b 73 5f 4b 65 6e 6e 65 64 79",""
475,2670,"RPC","IN",105,19,"TextDrawSetString","id=105 bytes=19 | TextDrawID=238 length=15 text=""sabu enak bang?""","ee 00 0f 00 73 61 62 75 20 65 6e 61 6b 20 62 61 6e 67 3f",""
476,2688,"RPC","IN",138,3,"ServerQuit","id=138 bytes=3","51 00 00",""
477,2688,"PACKET","IN",200,44,"VehicleSync","id=200 bytes=44","c8 28 00 29 00 80 00 00 00 08 00 67 20 1e 00 08 e6 e7 87 8a 0c 39 58 42 44 50 73 c7 e4 2f de e3 53 c6 df 31 44 96 d7 96 40 7f 00 00",""
478,2688,"PACKET","IN",211,27,"PassengerSync","id=211 bytes=27","d3 97 00 29 00 01 00 64 4c 00 00 00 00 00 00 67 3f a0 c3 bc 82 24 45 0c 8c 7e 42",""
479,2714,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 55 00 00 00 32 ed e6 b0 da b6 49 91 7b 67 1f 10 84 00 00 00 00 72 71 80 00 00 00 00 00 01 28 00 04 11",""
480,2742,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 1b 00 00 00 14 4b 23 30 e7 5e 49 91 72 1f 1e 90 84 00 00 00 03 f6 d3 00 00 00 00 00 00 01 28 00 04 11",""
481,2743,"PACKET","IN",200,44,"VehicleSync","id=200 bytes=44","c8 28 00 29 00 80 00 00 00 08 00 62 f0 0a 50 07 37 11 e6 da 0c 3e b8 42 44 58 43 87 e4 28 8f 4f 53 c6 ef 7d da d0 a7 c6 40 7f 00 00",""
482,2743,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 28 00 12 85 6f b1 3e d5 dd 6b bf 0d 51 34 be cd e3 a1 c3 71 01 25 45 40 04 84 42 00 00 00 00 3f 36",""
483,2743,"PACKET","IN",200,44,"VehicleSync","id=200 bytes=44","c8 3c 00 47 00 00 00 00 00 20 00 22 d0 89 40 e6 ae 9a 2d ea 2c 33 4d d2 44 55 9e 67 c4 2b f8 c7 a3 e0 7d f6 32 a2 c7 b6 80 3a 00 50",""
484,2743,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 7e 00 00 00 27 c2 66 f0 e4 cb 89 d1 7b 67 1f 10 84 00 00 00 00 5a b7 94 00 00 00 00 00 01 28 00 04 11",""
485,2765,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 4b 00 00 00 34 a8 a3 70 ff 5d 09 91 7b 23 5e 90 80 00 00 00 03 47 12 00 00 00 00 00 00 01 28 00 04 11",""
486,2793,"PACKET","IN",211,27,"PassengerSync","id=211 bytes=27","d3 97 00 29 00 01 00 64 4c 00 00 00 00 00 00 4c 39 a0 c3 d9 82 24 45 f9 8c 7e 42",""
487,2793,"RPC","IN",16,16,"PlaySound","id=16 bytes=16","42 51 00 00 00 00 00 00 00 00 00 00 00 00 00 00",""
488,2794,"RPC","IN",134,80,"ShowTextDraw","id=134 bytes=80","2c 08 11 9a 99 19 3f 00 00 00 40 1a ff 00 aa cd cc 74 42 00 00 a0 41 00 00 00 32 00 01 00 00 00 ff 04 00 00 00 59 43 00 00 b8 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3f ff ff ff ff 0d 00 6c 64 5f 64 75 61 6c 3a 77 68 69 74 65",""
489,2794,"RPC","IN",105,7,"TextDrawSetString","id=105 bytes=7 | TextDrawID=2086 length=3 text=""100""","26 08 03 00 31 30 30",""
490,2794,"RPC","IN",105,5,"TextDrawSetString","id=105 bytes=5 | TextDrawID=2087 length=1 text=""0""","27 08 01 00 30",""
491,2794,"RPC","IN",105,6,"TextDrawSetString","id=105 bytes=6 | TextDrawID=2088 length=2 text=""46""","28 08 02 00 34 36",""
492,2794,"RPC","IN",105,5,"TextDrawSetString","id=105 bytes=5 | TextDrawID=2089 length=1 text=""2""","29 08 01 00 32",""
493,2794,"RPC","IN",105,7,"TextDrawSetString","id=105 bytes=7 | TextDrawID=2090 length=3 text=""100""","2a 08 03 00 31 30 30",""
494,2794,"PACKET","IN",200,44,"VehicleSync","id=200 bytes=44","c8 3c 00 47 00 00 00 00 00 20 00 2d c0 94 11 22 de 97 27 aa 2c 3e 7d 12 44 51 dd a7 c4 27 0e 03 83 e0 3d f3 d2 ad 77 e6 80 3a 00 50",""
495,2794,"PACKET","IN",203,34,"AimSync","id=203 bytes=34","cb 3c 00 12 68 9b 46 3f b6 11 1c bf 62 8c 26 be 97 0f a4 c3 b3 f9 24 45 e3 65 81 42 00 00 00 00 00 36",""
496,2794,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 7c 00 00 00 2e 67 68 30 c9 79 09 91 7b 67 1f 10 84 00 00 00 03 5a 96 40 00 00 00 00 00 01 28 00 04 11",""
497,2794,"PACKET","IN",200,44,"VehicleSync","id=200 bytes=44","c8 28 00 29 00 80 00 00 00 08 00 29 80 0b 30 0e a7 37 f5 9a 0c 3e 28 52 44 53 f3 47 e4 25 e4 94 03 da 1f 76 aa d0 77 d6 40 7f 00 00",""
498,2814,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 60 00 00 00 18 4b 23 30 d2 98 49 91 73 1f 1e 90 84 00 00 00 00 9a bd c0 00 00 00 00 00 01 28 00 04 11",""
499,2842,"PACKET","IN",207,35,"PlayerSync","id=207 bytes=35","cf 46 00 00 00 14 32 e6 b0 ea bf 49 91 7b 67 1f 10 84 00 00 00 00 f1 9b c0 00 00 00 00 00 01 28 00 04 11",""
